,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,OperationTime,Address
1780,꾸이꾸이막창&순대국,si**님,훈연 소금 막창 /1(사이즈 선택(1人（200g）)),배0에서 처음 주문했을 때는 개봉을 늦게해서 차갑게 먹었는데도 불구하고 쫀득쫀득 맛있어서 다시 주문했는데 역시 막창은 따뜻할 때 존맛~!! 정말 맛있게 먹었어요..흐흐..알밥도 참기름맛 너무 좋았고 저번보다 느끼하거나 짜지않아서 좋았어요^^ 가져다 주신 양파나 부츠소스 넘 맛있어서 같이 곁들어진 떡을 소스에 담궈 먹었는데 이것 또한 맛있더라능...^^ 오늘도 별 다섯개~뿅뿅♡♡,5,5,5,5,2019년 9월 1일,11:00 - 03:00,서울 성북구 동선동1가 85-90 1층
1781,꾸이꾸이막창&순대국,su**님,훈연 소금 막창 /1(사이즈 선택(1人（200g）)),맛있게 잘 먹었어요!! 감사합니당 :),5,5,5,4,2019년 8월 31일,11:00 - 03:00,서울 성북구 동선동1가 85-90 1층
1782,꾸이꾸이막창&순대국,ph**님,훈연 소금 막창 /1(사이즈 선택(1人（200g）)),리뷰하니까 주법막서비스 아주좋쥬 정갈하게 포장되있구 훈연향이랑 수제소스가 넘 좋네요,5,5,5,5,2019년 8월 30일,11:00 - 03:00,서울 성북구 동선동1가 85-90 1층
1783,꾸이꾸이막창&순대국,tn**님,혼밥세트（막창1人 200g＋쌈＋부추＋수제소스＋양파피클＋공깃밥＋된장찌개小＋음료수190mL 1개）/1(혼밥세트 맛선택(소금)),맛있습니다!!메뉴 구성도 좋았어요 업그레이드 콜라 감사합니다.,5,5,5,5,2019년 8월 28일,11:00 - 03:00,서울 성북구 동선동1가 85-90 1층
1784,꾸이꾸이막창&순대국,손님,혼술세트（막창1人 200g＋쌈＋부추＋수제소스＋양파피클＋고기된장찌개大）/1(혼술세트 맛선택(소금)),사진하나밖에 안찍었지만 지금 먹는중입니다! 주먹밥도 맛있고 양도 생각보다 많아요b 또시켜먹을게요 양파간장은 생각보다 제취향이 아니네용ㅠㅠ 배달도 금방와서 좋아요,5,4,5,5,2019년 8월 28일,11:00 - 03:00,서울 성북구 동선동1가 85-90 1층
1785,꾸이꾸이막창&순대국,at**님,"훈연 소금 막창 /1(사이즈 선택(1人（200g）)),훈연 매콤 막창/1(사이즈 선택(1人（200g）))",맛있어요 소스도 야채도 간편하게 먹기좋게 포장돼서 짱짱,5,5,4,5,2019년 8월 27일,11:00 - 03:00,서울 성북구 동선동1가 85-90 1층
1786,반이학생마라탕마라반,al**님,"마라반/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,감자 추가,쑥음배추 추가,숙추 추가,샤브 당면 추가,옥수수면 추가,위두부 추가))",마라반 처음 시켜 먹어봤는데요! 역시 실망시키지 않는 마라맛이네요우ㅜㅜ 정말 맛있게 잘 먹었습니다!!!,5,5,5,5,2일 전,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1787,반이학생마라탕마라반,su**님,"진국 사골 마라탕/1(맛 선택(매운맛),사리 추가 선택(숙추 추가))",이거 매운맛시켯는데 미친맛으로 잘못온거같아요 조금먹었는데 속이 안좋아서 토함...맛있는거 같긴한데 맛이 안느껴져요,3,3,5,5,2일 전,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1788,반이학생마라탕마라반,ni**님,"목이 돼지고기 볶음 덮밥/1,오리목/1",。,5,5,5,5,3일 전,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1789,반이학생마라탕마라반,r_**님,"오리뼈/1,오리목/1",NICE GOOD,5,5,5,5,4일 전,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1790,반이학생마라탕마라반,90**님,"마라반/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,흑버섯 추가)),쯔란소고기 덮밥/2,오리뼈/1,오리날개/1",잘 먹엇습니다. ㄹㄹㄹㄹㄹ,5,5,5,5,4일 전,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1791,반이학생마라탕마라반,sk**님,"진국 사골 마라탕/1(맛 선택(순한맛-약간 매운맛),사리 추가 선택(샤브 당면 추가))",맛있어요. 감사합니다,5,5,5,5,4일 전,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1792,반이학생마라탕마라반,la**님,"마라반/1(맛 선택(순한맛-약간 매운맛)),콜라 355mL/1",맛있게 먹었어용 🥰고맙습니다,5,5,5,5,6일 전,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1793,반이학생마라탕마라반,de**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(옥수수면 추가))",해바라기씨 고마워요^^ 맛있는디 배달이 20분 늦어서 면이 불어가지고 뚝뚝 끊기는건 아쉬워요.,5,5,5,1,일주일 전,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1794,반이학생마라탕마라반,yi**님,"마라반/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,공기밥 추가))",맛있어용!!!!!!담에도 주문할게요!!,5,5,5,5,2021년 3월 3일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1795,반이학생마라탕마라반,90**님,"쯔란양고기 덮밥/1,마라연근 건두부 부주/1",잘 먹엇습니닿ㅎㅎㅎㅎㅎㅎㅎ,5,5,5,5,2021년 3월 3일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1796,반이학생마라탕마라반,90**님,"쯔란소고기 덮밥/1,마라연근 건두부 부주/1",잘 먹엇습니닿ㅎㅎㅎㅎㅎㅎㅎ,5,5,5,5,2021년 3월 3일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1797,반이학생마라탕마라반,손님,"마라반/1(맛 선택(순한맛-약간 매운맛),사리 추가 선택(라면 사리 추가,두부 튀김 추가))",별로..........,1,1,1,1,2021년 3월 2일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1798,반이학생마라탕마라반,qq**님,"물만두（水饺）/1,쯔란양고기볶음밥/1",맛있게 잘먹엇습니다,5,5,5,5,2021년 3월 1일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1799,반이학생마라탕마라반,zt**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,옥수수면 추가))",버섯도 넣어달라고 말씀드렸는데 버섯을안넣어주셨네요 ㅠㅠ 맛있게먹고있는데 너무아쉬워요 ㅠㅠ,4,5,5,5,2021년 2월 26일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1800,반이학생마라탕마라반,kd**님,마라반/1(맛 선택(오리지날-신라면 매운맛)),리뷰 약속 안지키네요 ㅠ 너무짰어요,3,3,3,3,2021년 2월 26일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1801,반이학생마라탕마라반,hy**님,마라반/1(맛 선택(오리지날-신라면 매운맛)),배달 빠르게 왔어요! 근데 다른곳보다 양이 적어요ㅠㅠㅠ 다른 곳은 2-3끼에 걸쳐 나눠먹을 수 있다면 여기는 2끼에 걸쳐서 먹기에는 양이 부족하네요ㅠㅠㅠ 근데 맛있고 오리지널로 먹었는데도 맵고 좋아요!,5,5,4,5,2021년 2월 24일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1802,반이학생마라탕마라반,li**님,"진국 사골 마라탕/1(맛 선택(매운맛)),오리뼈/1",마라탕이 아주 맛있어요. 오리 뼈가 조금 매워서 좋아요.,5,5,5,5,2021년 2월 24일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1803,반이학생마라탕마라반,mo**님,마라반/1(맛 선택(순한맛-약간 매운맛)),마라반 진짜 맛이더라,5,5,5,5,2021년 2월 21일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1804,반이학생마라탕마라반,in**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(건두부 추가))",맛있어요 ㅎㅎㅎㅎㅎ,5,5,5,5,2021년 2월 20일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1805,반이학생마라탕마라반,cn**님,마라반/1(맛 선택(오리지날-신라면 매운맛)),잘 먹었습니다~~~,5,5,5,5,2021년 2월 20일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1806,반이학생마라탕마라반,ja**님,꿔바로우（锅包肉）大/1,잘 먹었습니다~~~,5,5,4,5,2021년 2월 20일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1807,반이학생마라탕마라반,li**님,"진국 사골 마라탕/1(맛 선택(매운맛),사리 추가 선택(공기밥 추가)),오리날개/1",국물이 아주 진하고 맛있어요.,5,5,5,5,2021년 2월 20일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1808,반이학생마라탕마라반,jj**님,"진국 사골 마라탕/1(맛 선택(매운맛),사리 추가 선택(소고기 100g 추가,양고기 100g 추가,청경채 추가,숙추 추가,샤브 당면 추가,어완자 추가)),마라샹궈/1(맛 선택(매운맛),사리 추가 선택(소고기 100g 추가,양고기 100g 추가)),꿔바로우（锅包肉）小/1",추운날 힘들개배달하시는건 알지만 1시간15분기다려받은 음식이 국물이 솟아져먹을수없어 너무 속상했어요..그나마상궈랑꿔바로만 먹내요..상궈는 중국 특유의 향신알맹이가 너무많아 먹기조금 거북했어요..양도 다른곳보다 적었구요 ..ㅠㅠ그래도 꿔바로는 맛나게먹었는대요... 다른리뷰도보니 리뷰이벤트 음료는안주시는대 일부러 안주시는건지 상습적이신듯?...ㅠㅠ,1,1,1,1,2021년 2월 18일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1809,반이학생마라탕마라반,qq**님,"양주시 볶음밥/1,오리창/1",맛있게 잘먹엇습니다~,5,5,5,5,2021년 2월 17일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1810,반이학생마라탕마라반,ia**님,"마라샹궈/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(청경채 추가,샤브 당면 추가)),토마토계란탕（西红柿鸡蛋汤）/1,가상 두부 덮밥/1",1. 배달 잘못와서 흐름끊김 2. 신라면 정도의 매운맛이 불닭볶음면에 캡사이신 오지게 뿌린 매운 맛. 신라면애 배트남 홍고추 넣어드시는건지 매움의 기준이 궁금. (입술 붓고 너무 매워서 코피난득) 3. 토마토 계란탕은 뭔가 건더기 양이 애매애매 4. 가상 두부 덮밥은 무난~ 5. 리뷰작성한다고 적었지만 온게 하나도 앖음,2,2,3,1,2021년 2월 14일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1811,반이학생마라탕마라반,sh**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(수정분 추가,오징어 완자 추가))",다 먹어버려서 사진을 남길 수가 없쪙... 누가 다 먹었쪙? 내가 다 먹었쪙~😌,5,5,5,5,2021년 2월 10일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1812,반이학생마라탕마라반,so**님,"마라샹궈/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,두부 튀김 추가,어완자 추가,오징어 완자 추가,새우 추가,소시지 추가))",’ㅡ 오리지널으로시켰봤는디 *맵다,1,1,2,5,2021년 2월 9일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1813,반이학생마라탕마라반,ma**님,"마라연근 건두부 부주/1,오리창/1",간만에 주문했는데 맛이 달라졌어요...특히 연근이랑 푸주랑 건두부는 너무 밍밍해요ㅠㅠ요건 다시 안시켜먹을듯...배달기사분께서 전화하셔서 배달은 조금 늦을 것 같다구 사과 전화하셧어요! 무지 친절하셧음,5,5,5,5,2021년 2월 9일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1814,반이학생마라탕마라반,po**님,마라반/1(맛 선택(미친맛)),요청사항 잘 들어주셔서 감사해요,5,5,5,5,2021년 2월 8일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1815,반이학생마라탕마라반,ni**님,"물만두（水饺）/1,건두부고추 덮밥/1",.,5,5,5,5,2021년 2월 7일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1816,반이학생마라탕마라반,ch**님,"진국 사골 마라탕/1(맛 선택(매운맛),사리 추가 선택(양고기 100g 추가,두부피 추가,감자 추가,옥수수면 추가))",맛있었습니다~~~~,5,5,5,5,2021년 2월 6일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1817,반이학생마라탕마라반,qk**님,꿔바로우（锅包肉）大/1,맛있어요 그런데 요청사항좀 봐주세요 배달시 문앞에두고 문자달랬는데 노크 여러번하시네요,2,5,3,1,2021년 2월 5일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1818,반이학생마라탕마라반,da**님,"쯔란소고기 덮밥/1,토마토계란 덮밥/1",토마토계란 덮밥 넘 맛있어요!!!,5,5,5,5,2021년 2월 5일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1819,반이학생마라탕마라반,gw**님,"진국 사골 마라탕/1(맛 선택(매운맛),사리 추가 선택(소고기 100g 추가))",사골이 들어가니까 흔히 맛보던 마라탕 느낌과 많이 달라서 아쉬웠습니다 그래도 나름 매력있었어요,3,3,4,4,2021년 2월 5일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1820,반이학생마라탕마라반,ju**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛)),꿔바로우（锅包肉）大/1",원래 믿고 시키던 곳이였는데 주방장님이 바뀌신건지 뭘 안 넣으신건지 마라탕이 맵기만 하고 깊은 맛이 안 느껴져서 가족들이 다같이 이게 뭐지 하면서 먹었네요,1,1,2,4,2021년 2월 4일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1821,반이학생마라탕마라반,90**님,"쯔란소고기 덮밥/1,오리뼈/1",맛있게 잘 먹엇습니다,5,5,5,5,2021년 2월 4일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1822,반이학생마라탕마라반,su**님,"진국 사골 마라탕/1(맛 선택(순한맛-약간 매운맛),사리 추가 선택(양고기 100g 추가,건두부 추가,흑버섯 추가,청경채 추가,숙추 추가,옥수수면 추가))",다 좋은데 건두부를 한 뭉탱이로 넣어주셧어요,5,5,5,5,2021년 2월 3일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1823,반이학생마라탕마라반,tn**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,건두부 추가,샤브 당면 추가))",신라면 매운맛이라고 적혀 있었는데 너무 덜 맵고 덜 얼얼해서 아쉬웠어요 하지만 맛은 정말 좋았습니다,5,4,5,5,2021년 2월 2일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1824,반이학생마라탕마라반,ja**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,샤브 당면 추가,새우 추가)),꿔바로우（锅包肉）小/1",그냥 너무 맛있구 역시 여기만한 곳이 없쥬??!!!!! 꿔바로우도 진짜 대박 필수로 시켜야함둥,5,5,5,5,2021년 2월 2일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1825,반이학생마라탕마라반,16**님,"마라반/1(맛 선택(순한맛-약간 매운맛),사리 추가 선택(라면 사리 추가)),위샹러우스 덮밥/1",마라반 양이좀 적지만 맛이 좋아요,5,5,5,5,2021년 2월 2일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1826,반이학생마라탕마라반,wl**님,"진국 사골 마라탕/1(맛 선택(매운맛),사리 추가 선택(소고기 100g 추가,청경채 추가,숙추 추가))",맛있어용 리뷰이벤트 사이다는 안챙겨주셨지만..흑흑,5,5,5,5,2021년 2월 1일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1827,반이학생마라탕마라반,hh**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,공기밥 추가,흑버섯 추가,청경채 추가,숙추 추가,옥수수면 추가)),공기밥추가/2,꿔바로우（锅包肉）大/1",니모어묵 너무 귀여워요 😆 엄청 푸짐해서 밥 시킨거 다 못먹고 남겼어요ㅋㅋㅋ 꿔바로우도 양 엄청많고 맛있어요!!! 다음에 또 시켜먹으려구요👍,5,5,5,5,2021년 2월 1일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1828,반이학생마라탕마라반,ro**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,청경채 추가))",김밥이랑 먹었는데 맛있네요 양도 많어요,5,5,5,5,2021년 1월 31일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1829,반이학생마라탕마라반,hy**님,"오리목/1,오리혀/1",몇번 시켰어요 ㅋㅋㅋ 맛있어요,5,5,5,5,2021년 1월 30일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1830,반이학생마라탕마라반,ma**님,"진국 사골 마라탕/1(맛 선택(매운맛)),진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛))",재료가 준비안되서 안된다고 전화 왔다가 재료가 도착했다고 전화주신 사장님.. 배달도 빠르게 해주셔서 따뜻하게 먹고 있네요 미리 재료 준비해주시면 더 좋을것 같네요^^,4,4,4,4,2021년 1월 30일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1831,반이학생마라탕마라반,lj**님,"마라샹궈/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(소고기 100g 추가,떡볶이 추가))",배달도 빠르고 재료가 다양하고 향신료 많이 들어간 것도 좋았는데 좀 짜요,4,4,5,5,2021년 1월 30일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1832,반이학생마라탕마라반,so**님,"진국 사골 마라탕/1(맛 선택(오리지날-신라면 매운맛),사리 추가 선택(샤브 당면 추가))",너무 맛있었어요! 양도 괜찮구 배달도 진짜 빨리 왔네요ㅋㅋㅋ,5,5,5,5,2021년 1월 29일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
1833,반이학생마라탕마라반,12**님,"쯔란소고기 덮밥/1,쯔란양고기 덮밥/1",맛있는데 리뷰이벤트의 음료수 못 받았어요ㅠㅠㅠ. 다음에 꼭 주세요!,5,5,5,5,2021년 1월 28일,11:00 - 22:50,서울 성북구 동선동1가 4-4 지하1층
